author_id,name,affiliation_id
7005768480,Vladimir N. Uversky,60110117
57203072655,Torben J. Jörgensen,60022134
57202607719,Philippe M. Morel,60009963
35403099400,Jacques B. Belghiti,60005915
35373652400,Christian R. Trepò,60000905
8558508400,Jianguo Zhang,60073452
8293943500,Guonan Chen,60017605
7005619547,Arnulf Stenzl,60017246
36043939900,T. I. A. Sørensen,60030840
35496845100,Gunther G. Hempelmann,60017134
7601343102,Jianping Zhang,60025278
7202062562,Alexander I. Konovalov,60095468
7102562217,Kim Allen Llan Eagle,60025778
57194672718,José das Neves,60105804
55785678000,Harry Roger Bùller,60002483
36071856600,Yun Liu,60023004
36049285600,Wolfgang G. Voelter,60017246
35434000500,Stephen George Waxman,60105857
35407759900,Henning Dralle,122573199
8635418000,Noli Dinkovski,
57194055589,Jaffer A. Ajani,60015023
36051326600,Yoshito Ikada,60013473
24325399900,Jiawei Han,60000745
7202179971,Arthur J. Matas,60029445
7102284091,Perminder S. Sachdev,60028333
7005330875,Panos M. Pardalos,60013959
57198460575,Mark A. Smith,60004219
56049094900,Alessandro Gabrielli,60028218
21634758500,Leif C. Groop,60029170
7202055954,Ian Macmillan Ward,60012070
55616250800,Nagara Tamaki,60028949
36042042600,Bruno A. Reichart,60028717
12754063500,Hans Joachim Freund,60008644
7405593399,Mengchao Wu,60025234
57195047946,David Zhang,60108865
55801391500,Ralf Gold,60108391
36066251200,Ding-Shinn Chen,60073385
35372828900,Peter G. Jenner,60011520
7409435054,Lingeng Gen Chen,60003028
7201834714,Herbert M. Pinedo,119772722
7102225410,Thomas Matthias Klapötke,60028717
36079966700,Kgshin@eecs Geun Shin,60025778
16549198600,Neal L. Benowitz,60023691
7410371949,Jun Sun,60092437
7004463801,Mark C.M. van Loosdrecht,60006288
56472426600,Hans Ülrich Wïttchen,60018353
55665361700,Giovanni De Micheli,60028186
55137938300,Philip Jon Rosenthal,60023691
36048292500,G. James Fox,60022195
35493514000,Huihui Yang,60023797
35392010300,Edward David Frohlich,60015112
7203060134,Steven N. Blair,60018179
7202076515,Masato Fujisawa,60026363
56389173100,Shigeaki Ohno,60014652
56328279400,Yoshiya Tanaka,60002775
36046346500,Michael Dieter Menger,60023686
35254807700,Jay N. Cohn,60029445
26639699900,Amirhossein Sahebkar,60001500
7402870125,Stefan W. Schreiber,60012345
7103180976,Álvaro Pascual- Leone,60002746
7005367498,Josef Coresh,60005248
7004293805,Ferenc Fülöp,60027332
35449701000,David M. Goldenberg,106748243
7601486161,Yan John Wang,60025084
7005977027,Demosthenes B. Panagiotakos,60012296
7005119089,M. N. Eberlin,60029570
35570812900,Itamar Willner,60007903
13302593800,Tai Chiu Edwin Cheng,60008928
7102884634,Dan M.L. Roden,60030769
7102750465,Ignacio E. Grossmann,60027950
7005250377,Pengfei Tu,60016424
56409494400,Glyn W. Humphreys,60026851
56000309600,Prem Puri,60020035
23006527200,Baha′ M. Sibaï,60027512
16735993400,Marios Loukas,60072869
9739122600,Chihping Chen,60069716
8627699100,Heishichiro A. Takahashi,60014652
7102899755,Frank K. Tittel,60005286
55416543900,Rolf Rossaint,60001097
55000636900,Xinheng Wang,60030162
7102793088,Petra H.M. Peeters,60032724
56720467600,René S. Kahn,121322442
56310799600,Hiroshi Kimura,60018600
16741658400,Marcella Rietschel,60016908
7409428775,Weiping Zhang,60019118
7403489871,Dongyuan Zhao,60009860
7202978608,Douglas R. MacFarlane,60019578
7103394224,James R. Lupski,60008978
7102422024,Wieland Kieß,60008042
6506585188,Vincent W.V. Jaddoe,60032114
55431712000,Gordon B. Parker,60104962
35397398800,Franciszek Kokot,60027573
35380836700,Adel K.H. El-Naggar,60015023
9271412500,Yonggang Wang,60028891
56053895400,Derek Abbott,60009512
35566201200,Ephraim M. Sparrow,60029445
35405976400,K. Frank Austen,60016782
35109029000,Liejin Guo,60089918
7403354073,Jiannong Cao,60008928
36065525800,Jingyuan Li,60032203
36041298200,Erwin W. Gelfand,60102305
36014754800,Jean Piérre Després,60032619
25936491200,Shuncheng Hyoung Lee,60012704
24494646000,Shu Chien,60030612
55534323600,Hamid Reza Karimi,60023256
55485134500,Hisao Ogawa,60019431
55261848900,Yulin Deng,60026846
36048852000,Tadeusz Robak,60006651
35412011300,Harald O. Stein,112843624
24731183400,Robert A. Good,60005247
7501959692,Chien-Jen Chen,60005429
55541557500,Pierre Y. Youinou,60104201
55338808200,Paul Zimmet,60019578
36763591900,Donald L. Morton,60030138
35231682600,Min Wu,118060173
35227565300,Thomas H. Lenarz,60024052
7202708509,Ruo Yuan,60023863
7005143930,Claudia D. Spies,60026245
57202520952,Ajay Kumar R. Singh,60004750
35405020900,Juergen A. Meyer,60031216
35403900900,Ralph R. Weichselbaum,60029278
35125414700,Zvi Laron,60005037
55502984200,Hiroshi Honda,60011047
7401631619,Shuichi Kaneko,60032572
7201797028,E. T. Kang,60106371
7006555658,Karl A. Gschneidner,60004354
7006134457,Masahiro Kurosaka,60026363
57203177949,Ross J. Baldessarini,60015527
36071745600,Tao Liu,60031863
7407005822,Jingjun Xu,60018038
7402943612,Arndt Hartmann,60029931
7202473897,Martin L. Möller,60016653
7103287561,Christine L. van Broeckhoven,60019793
7102461515,Maria Luisa Brandi,60021859
36042421800,R. K. Gupta,60021988
36038823100,Anthony Dick Ho,60017059
35227712300,Naba Kr Mondal,60031855
26643525400,Ähmed E. Kamal,116185837
25947632300,Juanjuan Li,60117387
55572933700,Jens Nielsen,60000990
36050187200,Robert J. Plomin,60011520
36039439800,Jean Hilaire Saurat,60004718
35370992200,Kuni Ohtomo,60024740
35355692600,Carl W. Cotman,60007278
35355376000,John Carl Morris,60022756
7102751718,Stefan R. Bornstein,60025676
38862109700,Jieshou Li,60004667
36077913800,Jingfeng Li,60032504
36049860600,Frank Sundler,60029170
35418504700,Alessandro D. Sette,60014683
35371777500,Christopher M. O'Connor,60030982
7501735520,Hua Wang,60020321
7402963940,Peter David Wágner,60030612
7402502799,Brian W. Kennedy,60033389
56690667900,Brian W. Kunkle,60021519
35561379100,Felix Z. Meerson,60070996
35395147000,David A. Dixon,60025371
35381445900,Peter Paul de Deyn,60070023
19834919200,José Mariá A. Gatell,60110877
7202296907,Soldano Ferrone,60029929
7102452820,Debbie A. Lawlor,60020650
7102326195,Daniel Eric Fürst,60032655
7102140423,Peter D. Gluckman,60113364
7102080966,Ralph Albarado DeFronzo,60018573
7006798731,David A. Weitz,60009982
56672467900,William John McKenna,60022148
36012563200,Michael L. Klein,60030398
8564263600,B. Narayana,60006961
7203000370,Rita R. Colwell,60020304
7201832631,Johannes van Staden,60010499
55170315500,James W. Head,60011460
36078959600,Sunghoon Kim,112690456
35461658400,Jacquesa H.V. van Boom,60070180
35397343500,David C. Christiani,60032499
35352365400,Irshad H. Chaudry,60029230
8928087300,Jiexing Yang,60010421
7202419956,E. W. Meijer,60032882
7102696264,Augustus John Rush,60017161
7102104085,Antonio Li Pizzi,60104289
55871516700,Karl J. Zilles,112749116
35496106100,Jawahar Lal Mehta,60014232
35446926900,Kalter Walter Jauch,60028717
8921956300,Joseph Stephen Alpert,60010065
7404527812,Tomio Takeuchi,60004939
7102849907,Simon Wessely,60011520
56580593700,Pedro Brugada,60069985
55574146000,Francis S. Collins,60006577
55512984500,Antonio Gasbarrini.,60073799
35262284800,Kenneth A. Jacobson,60008438
13806301000,Allen D. Seftel,60017662
7404510900,Hideoki Ogawa,60009740
7102984134,Michel Burnier,60023561
7102816661,Graeme J. Hankey,60009834
56976632300,Rino Rappuoli,60111447
55701627200,Hidehiko Saito,60014072
55435229300,Hiroon Imura,60011001
35596180300,Y. Huang,60020661
35419033900,Jean Charles Fruchart,122671195
26541165000,Robert E. Black,60006183
16180677800,Olivier Lortholary,60021567
7101834901,Roland E. Schmieder,60029931
36012974700,Géorge E. Burch,60015112
35588706600,Soottawat Benjakul,60006314
35465989800,Bruce R. Blazar,60022372
7102750366,Keith D. Paulsen,60001844
7005915604,Tebello Nyokong,60026548
36072366700,Steven M. Larson,60009343
36045997500,Carlo Alberto Maggi,60018579
35452136000,Martin J. Blaser,60024541
35374166900,Gorou Kajiyama,100317906
35227045000,William E. Cooper,60002092
7201672189,Teiji Tominaga,60016416
57204925649,Ming Hung Wong,60017919
55732103600,John Meurig Thomas,60031101
36039795500,Takashi Tsuruo,60024942
36038947100,Frederick P. Rivara,60032180
15818940100,Pierre Alain Clavien,60019619
7403678691,Ron Johnston,60020650
7201768639,Kanjaksha K. Ghosh,112976275
7005651585,David Charles Montefiori,60113147
7005642558,Marco Cerinic Matucci,60021859
55319314100,Franz Dieter Daschner,60024805
36072218200,Qiang Y. Zhao,60022527
36063499100,Yrjó Tapio Konttinen,106776739
26643027000,Yoshihiro K. Kawaoka,60025163
7101729170,Jean François Dartigues,60021564
54924910100,Xingweig Wei Wang,60031863
35378356700,Mitsuo Shímada,60009852
35299306300,Yuhkoh Kitagawa,60025252
34571802000,Patrice L. Nordmann,118488619
7408122925,Seung Bok Choi,60028876
7404268112,Mitchel S. Berger,60023691
7402996817,Murray B. Stein,60030612
7402678224,Sheung Tat Fan,60033020
7102746954,Luigi T. Tavazzi,60086672
7102519482,Miklös F3;s Palkóvits,60024812
56841119800,Daniel A. Levy,60022386
55382764400,Hong Lee Zhao,60026383
54941860600,Pengbo Wang,60010432
36063394200,Fei J. Liu,60007711
35450613600,Michael Chopp,60011873
35416421800,Jean Marie Tarâscon,113822984
35400380700,Antonino Carbone,60031423
7005819296,Ibón Alkorta,60011155
55954467200,Fritz Klocke,60027103
36066940800,Seunghwan Hyung O. Lee,60013682
35592198100,Wilhelm J. Vetter,60019619
35589207100,Eckehard Schollmeyer,60073301
35459943000,Ivano Banci Bertini,60021859
35380259200,Lowell F. Satler,60026876
8232502600,Jeffrey M. Drazen,60032499
7201722548,David Baltimore,60031581
7004752200,Markus Friedrich Neurath,60000765
57202539503,James Lowery Kennedy,60016849
36039056400,Rainer J. Haas,100482912
35494145900,Udo A.Th Brinkman,60008734
35400528800,Dan L. Longo,60002746
35398076400,Aldo Pinchera,60028868
18037974700,D.Yu. Murzin,60015375
7401926037,Jonathan C. Craig,60020828
7102240350,Michel Haïssaguerre,113498346
7005912361,Ettore Novellino,60017293
56503180400,Yukio Yamori,60027755
35376789100,Mario Rizzetto,60012259
35352069200,Toshiro Fujita,60015682
7202242633,John C. Gore,60010138
7005738983,Thomas F. Münzel,60106629
7005486823,Joseph S.M. Peiris,60006541
7005435754,GERHARD ERKER,60000401
55550572900,Hugh R. Taylor,60026553
55423745000,Hans E. Jörnvall,60012311
55399842300,Philippe Ciais,60045588
36047173900,Kurt A. Wuthrich,60105232
35595499200,Stuart A. Rice,60029278
35371387300,Peter D. Sly,60031004
23993021700,Weidong Li,60004538
7201835346,Andrew Chris Heath,60022756
7102753018,Paul J. van Diest,60032724
7006529375,Christian Nãther,60012345
7006259116,O. N. Chupakhin,60108903
55674577400,Kamyar Kalantar-Zadeh,60007278
36051372200,LionelH H. Opie,60000356
36051336000,Hans Joachim J. Deeg,60015481
7403086742,Roland Dieter Fischer,60019722
7202925156,Ronald J.A. Wanders,60001157
7102304338,Jonathan L. Sessler,60013372
7102091779,Ravi Naidu,60010571
55725549200,Nobuhiko Saijo,60014072
55429301600,Attilio Maseri,106005920
35405120400,David H. Coy,60015112
7403472408,Deborah J. Cook,60028591
7401976519,Martin C. Richardson,60010339
7102614930,Arthur A.M. Wilde,60002483
7005117768,Jan Sundquist,60029170
7005058956,J. Sunyer,60105961
7004528670,Angela Dispenzieri,60005558
56056115900,Michael G.L. Sarr,60005558
55574185638,Ashok S.K. Kumar,60029284
36955817700,Yolanda van der Graaf,60032724
36077375900,David H. Miller,60012070
7102852402,Arnold Ganser,60024052
7102615581,Raj Baldev,60014097
57197467042,Yoshinori Nozawa,60006061
55710952700,Masayuki Murata,60024322
36064579100,Yunfeng Li,60069738
36044638400,Andrzej Bartke,60021399
35414827600,Giuseppe Biondi-Zoccai,60032350
35372648800,Andrew N. Phillips,60022148
35270513600,Chen Wang,60003970
7202641523,Matthias Mann,60006070
7102517557,Demetrios A. Spandidos,60012413
36071504600,Anil K. Jain,60031707
36037157800,Jeremy Kirk Nicholson,60019939
35399970100,Jens Frederik Rehfeld,60030840
35352121900,Yasuhiko Tomino,121668962
35351120600,Bradley T. Hyman,60029929
35227393400,Hiroyasu Iso,60013829
24724020500,T. S. Dillon,60006925
7202300001,Nancy Lee Pedersen,60012311
7202282304,Hermenegildo García,60011476
7007085917,S. Vincent Rajkumar,60005558
7006678360,Colin Llewellyn Raston,60020828
7005905078,Oleg V. Shishkin,60068505
7005705399,Zeev Zalevsky,60106789
55071525800,Claudia Stol̈lberger,112755228
36022842500,Lili Wang,60011500
35408226500,Yoshinao Oda,60011047
25931590500,Jianjun Li,60020870
7201655756,Nobutaka Hattori,60009740
7102452915,Eero I. Pukkala,60011170
7006392362,Lenore J. Launer,60006577
36044882000,Albert Schömig,60009138
35235704600,Xinluan Wang,60009860
34874678500,Brian George L. Gazzard,60002484
7003375391,K. Sopian,60001821
57022373100,Jianguo Zhu,60023932
55637289700,Zuhong Lu,60005244
35510108300,David B. Lindenmayer,60082291
34770766800,Jianhao Huang,60025084
26435742300,Günther D. Deuschl,60005542
9241082400,Xiaoshuang Chen,60027363
7403047624,Xiating Feng,60031863
7101760206,Michael G. Hennerici,60001972
7006749585,Goran Hallmans,60031040
7005138070,Fernando Albericio,60010499
36044061800,John M.M. Prausnitz,60025038
36044032300,Daniel M. Albert,60032179
35498582000,Wolfram Md Domschke,60006490
35434174300,Yves G. Pommier,60013409
35413519200,James D. Thomas,60013227
14623008500,Lili Ma,60002593
7102937268,Geŕard A. Soçié,60002900
7102262318,Ilpo T. Huhtaniemi,60015150
55198579500,Giuseppe Nappi,60083543
36039895600,Johan D. Herlitz,60027675
35429954000,Mark A. Wainberg,60022165
35429135700,Amos B. Smith,60006297
35397372900,Shlomo Havlin,60031126
34570066300,Olivier Hermine,60026877
7006062179,Ángel M. Carracedo,60028419
7004918581,P. A. Doevendans,60032724
56574463600,Steven Steven Lynn Kunkel,60025778
35374631600,Robert Ritch,106744736
35233540700,Alois Gratwohl,60028287
23767082900,John M. Davis,60027561
7402378553,Rajendra T. Prasad,60000137
7102244477,Joseph Loscalzo,60016782
7101979069,Peter F.M. Carmeliet,60025063
55243673500,Francesco Blasi,60007067
36050479100,Alan H. Jobe,60031806
36050366700,Qiang P. Huang,60073509
36039576300,Pier Giorgio Righetti,60023256
35427022700,Lester Packer,60013994
35418914500,Gunzi Saito,100319770
35374220200,Germaine G. Cornélissen,60029445
7102969595,Robin Foä,60032350
7102946217,Peter T. Scardino,60009343
7005749805,Stephan Achenbach,60000765
6602921939,Ali L.I. Khademhosseini,60022195
55938397900,Elmar Bráhler,60031216
36077454600,Zhanguo Wang,60022381
36065570400,Sangmin Lee,60028876
35399842700,Mohammed R. Daha,60015618
8615191200,Jianping Wang,60010953
7402342563,John Cunningham,60022148
7102211257,Burkhard Madea,60007493
56814258400,Gareth J. Morgan,60024885
35419761500,Lorenzo F. Bonomo,60073826
35350534400,Haruto Uchino,60011001
7005112597,Placido Bramanti,60083082
7004714461,Veikko V. Salomaa,60104546
7004670219,Michiel L. Bots,60032724
57198836737,Rakesh K. Jain,60029929
57050399800,Hans R. Lehrach,60111412
55722085000,Christoph Wanner,60032515
55027467100,Ray J. Dolan,60022148
36066507700,Jian Chen,60007029
36048071500,Kazuhiko Ishihara,60025272
55426366100,Ulrich Wahn,60026245
36050997400,Tamaotsu Takishima,60016416
36040796700,Petre Stoica,60003858
35501726200,Mitsumasa Iwamoto,60031126
35393950100,Eric N. Olson,60026695
7601458357,Jongshill Seung Y. Lee,60013682
7006601523,Devesh Kumar Avasthi,60076774
7006219084,Hannu J. Kautiainen,60016987
57209163133,Richard Ann Johnson,60009866
57202475274,J. F. San-Miguel,60033320
55578157000,Yaling He,60018308
35546952600,Larry Y. Kevan,60005837
35450708100,Rolf HåKanson,60029170
35448048100,Yuriy A. Knirel,60014039
35353736200,Edward G. Lakatta,60017252
33267736600,Michael T. Lawton,60001362
24320083600,Steven J. Cooke,60017592
7404367621,Henrey Nicholas Wagner,60003443
7403952137,David L. Morris,60000260
7202461389,Charles Stewart Fuchs,60030849
7202304210,George Robert Pettit,60003892
7202092098,Richard F. Edlich,60030846
7101735283,J. L. Zamorano,60021609
7006253024,Dirk M. Guldi,60000765
56962723400,Anne B. Newman,60015543
55572040800,Long Wang,60014966
36049241800,Claudio Toniolo,60021199
36046398500,Willem W. Weimar,60032114
36040724900,Hartwig Huland,60005036
15822657700,Jeonghwan Hyun John Kìm,60022417
7102711302,Aggelos K. Katsaggelos,60007363
57200582339,Giovanni Martinelli,60028218
55725505700,Noriaki Tanaka,60005887
36041388400,Csaba S. Szabô,60024631
36041300500,Tadashi Yamamoto,60027970
35480231200,Phillip J. Kadowitz,60015112
35377715500,Michael A. Andreeff,60015023
7601599352,Se Kwon Kim,60013361
7403449397,Feng Z. Yang,60014454
7103375091,Massimo Franchini,60073818
7006377046,Yoshio Sakka,60002414
56962750600,Giuseppe Riva,60024053
36046572200,Dirk Joan Gouma,60001157
36014058900,Yuman C. Fong,60007474
34868049700,Hualiang Jiang,60027363
7103116204,Jean Yves Blay,60018084
7004216537,Ali Morsali,60032053
35549214200,James F. Scott,60022132
35373857800,Joachim Robert Kalden,60000765
35373488900,Steven Ron Cummings,60021137
35371857000,Jonathan L. Haines,60000305
7601439185,Yangquan Chen,60009164
7202911666,Jes Olesen,60006564
7006430962,Flemming Besenbacher,60029616
7004871138,Alisdair Robert Fernie,60027725
56750287100,Chun Yen Chun Ye Chang,60012370
36042389800,Camillo Ricordi,60021519
35965557100,Hideomil Koinuma,60025272
7402945440,Rustum R. Roy,60001439
7102950324,Susan E. Hankinson,60016782
36039886700,Oolle T.H. Ringdén,60012311
35556550100,Juan Cesar Tito Scaiano,60028897
26643359400,Albert Christian Ludolph,60010586
24446829400,Sheila P.V. Sherlock,60022148
7601464266,Jeongyong Lee,60032144
7006169903,H. B. Bueno-de-Mesquita,60026125
36012604300,Masaya Tohyama,60000005
35492552100,Salvátore Cuzzocrea,60011576
26642946300,Kevin C. Chung,60033182
22735702300,Luc J. van Gool,60025858
7103354697,Guido Barbiellini,60018363
7103121619,Arne Vernon Astrup,60030840
57198743053,Alan Charles Evans,60030616
56350378600,David Moher,60028897
55581184800,Matthias Wilhelm Beckmann,60029931
36043887800,Alan R. Zinsmeister,60005558
35459520700,Roy Patterson,60013227
35452159400,Takayoshi Kobayashi,60032315
35431335000,Gerhard Hindricks,60021641
7202700926,Berndt Lüderitz,60030465
7202697478,Guy Hugues Fontaine,60015622
7201826696,Lucien A. Léger,60019163
57204849466,Nima Rezaei,60027708
57202558736,Philippe Froguel,60015150
57202226520,S. Esposito,60003003
36072060300,Michael C. Horowitz,60031564
36046984800,Fumiaki Marumo,60003303
36044345400,Alan G. Marshall,60002092
35514196600,Vladimir P. Torchilin,60028628
35498930600,Vanderlei Salvador Bagnato,60008088
35417533500,Joanna Marguerite M. Wardlaw,60027272
7202767717,Gereon R. Fink,60007774
7202693769,Meinhard Claßen,118591509
7102840598,Friedhelm Koŕte,60019722
7102815542,Eric E. Boersma,60032114
7006826974,Jos W.R. Twisk,60001997
56962751400,Feiyu Kang,60025278
56610834700,Piet A.M.M. Herdewijn,60032631
36041241000,Yasuni Nakanuma,60024194
35502011900,Daniel Wayne Armstrong,60003467
35500011200,John E. Casida,60025038
26643377500,Guido Grassi,60012306
17339158200,Antonio Pellicer,60105312
7102663930,Claus Bachert,60068590
7102578937,John Philip Burrows,60008293
7102224216,Christopher R. Chapple,60001881
7003962139,Matthew E. Falagas,60022782
55664779600,Bernard De Baets,60033316
36064082300,Jinhuai Liu,60026316
36014098400,Dilip V. Jeste,60030612
35449213000,Donald O. Castell,60023222
35417996000,Ernest M.D. Wolner,60011394
35398670600,Michael L. Landthaler,60020016
35377460800,Keith A.A. Fox,60027272
7402834279,Byung Gook Park,60013682
7201950839,Arnold Munnich,60026877
7102114492,William James Blot,60024890
7006639730,Ryugo Hayano,60025272
7005638589,Guillermo García-Manero,60015023
36050214200,Eckhart Georg M.D. Hahn,60029931
36049681900,Katsumi Eguchi,60022252
36041337100,Mitch J. Dowsett,60027057
35380121900,John D. Potter,60003625
15761224200,Di Zhang,60025084
8359720900,Liangpei Zhang,60029306
7103406724,Andrés M. Lozáno,60016849
56802054200,Karí Juhani Syrjänen,60099725
36041084100,Rob Verpoorte,60017766
35512998100,Roland Michael Schmid,60019722
35478706600,Gaȩtano Lombardi,60017293
7407963214,Takayuki Matsumoto,60016350
7407121103,Taekyun Kim,60013866
7402573002,Leslee J. Shaw,60018043
7201690904,Manfred S. Stolte,108559718
7103009095,Frans L. Moll,60032724
7102462077,J. A. Varela,60006028
7101904349,Sanjiv Sam Gambhir,60012708
7006676202,Mikhail I. Katsnel’son,60016529
56785091200,Petterrf R.F. Bell,60033125
55936260100,Xuelong Li,60003977
36047160900,Shenghsien Lin,60012370
36043396300,Robert Blinc,60023955
36013576700,Larry R. Dalton,60015481
35414037000,Josef E. Fischer,60002746
35395386900,Andrew J.S. Coats,60103767
7404098257,Jengshyang Pan,60083503
7201590033,Helmult Sies,60025310
7103397190,Ian Holme,60012070
56962774000,Ki Hyun Kim,60024872
55702473800,Raimund Margreiter,60008222
36037292400,Ali Ali Hebeish,60014618
35419380100,Hal E. Broxmeyer,60021947
35395980800,Emiel F.M. Wouters,60007895
34877932500,Ningfang Wang,60031248
24304493200,Helmut W. Werner,60012689
12793699900,Wei Dar Chen,60009400
7403558157,Jacob A. George,60025709
7403405920,Lansun Zheng,60082500
7103142731,Dieter F. Hoelzer,60009308
7102332844,Leslie Harold J.P. Blumgart,60009343
7101795724,Claudio Cobelli,60000481
7006747772,Josep Penuelas,60022367
7006409966,Jenny C. Chang-Claude,60017059
57001233100,Bengt Sundén,60029170
34573429300,Pak Chung Sham,60114496
34570619200,Honglai Liu,60011069
24430947200,Werner Hacke,60016908
8912863400,Makoto M. Watanabe,60018600
7402299599,Arthur Mark Richards,60106366
7103236448,Rudi G.J. Westendorp,60030840
7102299895,Ale Algra,60032724
35380854000,David S. Alberts,60020301
35375758200,Bharat Bhushan Aggarwal,115493687
18038298200,Marek Pałka,60021361
7501568993,Yudong Huang,60019616
7103098626,Andrzej Cichocki,60021858
7401675604,Hiderni Goto,60020492
7103373926,Derek E. LeRoith,60012981
56869566900,Simon C. Watkins,60015543
55858356600,Christoph Bode,60025641
55446806200,Steven R. Feldman,60031437
35420037600,Elvira M.C.C. Fortunato,60024410
8659596100,Xin Yang,60021182
7402606754,Anthony S. David,60011520
7203073437,Igor B. Grant,60030612
7202416287,Mostafa A. El-Sayed,100333940
7201681294,Antonio Giordano,107423435
7102707722,Sverre Erik Kjeldsen,60010348
7102329732,Hanafi Ismail,60000906
7101878919,Barry Halliwell,60026680
7007156174,Tobias Welte,60024052
7004309232,Gregory J. Salamo,60004862
7003282769,Hemminge S. Yathirajan,60013290
56191346100,Xiao Dong Chen,60010432
55709551200,Mitsuhiro Osame,60028088
36079203000,Harry JGM Crijns,60007895
36048243500,Hideyuki Akaza,60014256
35475428900,Konrád F.W. Meßmer,60016908
35352013100,Bernhard Waeber,60023561
18935805600,Thomas Felix Lüscher,116586678
7005139661,Michael Wink,60016908
57203644404,William Bill Kannel,60005281
36049051700,Hiroshi Saito,113125871
36043258200,Nosratola Dabir Vaziri,60007988
36043112600,Naranjan S. Dhalla,60014191
35591422400,Shan S. Ratnam,60031325
35450635600,Alan S. Verkman,60023691
35377337900,William Douglas Figg,60013409
7202965595,Daiming Fan,60069708
7103374935,Amir Lerman,60005558
55665445000,Salvatore (Billi) DiMauro,60027565
55628588568,Emelia J. Benjamin,60018701
35551576800,Franklyn W. Smith,60000091
35421562600,John H. Laragh,60007997
35393573500,Seth M. Steinberg,60013409
35373909300,Ikuya Nonaka,60022867
22633937800,U. Hashim,60090652
7201640028,Giorgio Bernardi,60005075
7102723796,Allan J.S. Silman,60026851
35394691100,Carl Erik Nord,60019295
35355625800,Hans Henrik Parving,60030840
25958636400,Kailash P. Bhatia,60019953
19641646600,John Paul Bilezikian,60011605
7203084924,Jan Verhoef,60032724
7201800664,Michael V. Swain,60025709
7103358419,Junichi Kira,60011047
7102651196,Anthony F. Jorm,60026553
7102139355,Bart Staels,60104665
57168593700,M. de Cosson,
56274925200,Wim A. Desmet,60007631
35600464700,Alírio Egídio Rodrigues,60007249
35510293200,Jan Åke Nilsson,60010392
35413651600,Luigi Francesco Agnati,60012311
35402909100,David́ A. Stevens,60032838
7405433398,Zhifeng YANG,60007155
7404379856,Jack A. Roth,60015023
7103273891,Pascal Demoly,60031773
7005272237,Peter Schirmacher,60003280
57195632134,Václav Snášel,60018768
36038377900,Roald Hoffmann,60007776
36013173600,Atsushi Saito,60011473
35393340400,Albert Dela De-La-Chapelle,60003500
34975067800,Naoki Ishiguro,60020492
7102596603,Karl B. Swedberg,60016437
7102038246,Francesco M. Muntoni,60012662
57203070189,Bart M. Barlogie,60004670
56947867300,Michael E. Phelps,60005247
36051309100,Moussa B.H. Youdim,60029896
36048728900,Isaiah J. Fidler,60015023
36038930200,Masood A. Parvez,60002306
35328765400,Hongsen Liang Yan,60020745
7201635547,Marc A. Pfeffer,60002746
7102794196,René R. Rizzoli,60009963
7101608933,Mohamad A. Sawan,60019141
7003435673,Georg Andreas Schett,60000765
55636631300,Carlos M. Duarte,60092945
55542244000,Francesco G. Chiarelli,60004638
55401104200,Stefano Aldo Pileri,60030442
35419775700,Eckhard Thiel,60026245
35351544500,Masahiro Asaka,60017610
23078151300,Robert Anthony Robinson,60026851
7407071911,Dongmei Wang,60031041
7406273351,Masatoshi Inoue,60091990
7403932080,Panchyr Yang,60073385
7006507139,Heribert Schunkert,60009138
56978191800,William Richard Green,60015891
55833214400,Theresa L. Whiteside,60001361
55513990000,Leslie R. Bernstein,60007474
36047336900,Bin Jiang,60021666
36038166400,Gert Lubec,60014976
35918040600,Pierre Dominique Delmas,60000905
35602177000,Claudine Piérard-Franchimont,60016829
35433368900,Martin I. Kabachnik,60030978
7401480880,Ashok Agarwal,60021160
7202678559,Barbara V. Howard,60031387
7103344177,Colin MacIlwain,119675491
7102420357,Walter Zidek,60026245
7102289942,Andrew Steptoe,60022148
56962717500,John M. Kaldor,60028333
35392067600,Günter G. Klöppel,60019722
7402666976,Paul B. Fisher,60013959
7402105900,Annette Michael Peters,113130328
7101634220,Christopher L. Gillberg,60001490
36045996300,Antonius Kettrup,60024007
36045985400,Yasuo Tano,60024322
35945925000,Jean Michel F.C. Foidart,60000964
35400489400,Hans Rudolf Brunner,114328298
14008384500,Fei Ye,60024542
7202209456,Horst Kessler,60019722
55992860000,Saeid Nahavandi,60018805
36046932600,Wolfgang Löscher,60102533
35391339800,Lawerence Joseph Beilin,60009834
35195168500,Shouyang Wang,60027363
26326659800,Stephen Robert Daniels,60028421
7405929506,Kizaschi Yamaguchi,60024322
36049009800,Stylianos E. Antonarakis,60004718
36040339400,Aaron Goldhirsch,60030442
35279863900,Albert J.R. Heck,60010954
26430746300,Barton F. Haynes,60005200
17734678500,Ian Bernard Hickie,60025709
7601338797,John Zhang,60030806
7102735497,Roland Boese,109589025
7102302494,Gilles Montalescot,60000292
7006453025,Peter G. Falkai,60028717
35601620300,Loïc J. Toupet,60072944
35412705300,Jan G.P. Tijssen,60002483
35393784300,Fritz Heintz Bach,60029445
7102982311,Martine J. Piccart-Gebhart,60000145
7102872140,Jean B. Dausset,101012388
7102652689,Marco Salvatore,60104443
57203046455,Wanger Dieter Heiß,60023626
57203044505,Michael C.M.D. Fishbein,60005247
51561810000,Mitsuo Iida,100314440
36039767900,Changsik Ha,60008783
